aoi,tile_path,row,col,positive_pixels
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00158.npz,3328,20224,56876
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00159.npz,3328,20352,57577
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00160.npz,3328,20480,60202
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00161.npz,3328,20608,62840
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00162.npz,3328,20736,63908
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00163.npz,3328,20864,64977
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00164.npz,3328,20992,65271
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00165.npz,3328,21120,64769
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00166.npz,3328,21248,63876
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00167.npz,3328,21376,60884
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00168.npz,3328,21504,58338
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00169.npz,3328,21632,56909
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00170.npz,3328,21760,57647
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00171.npz,3328,21888,58656
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00172.npz,3328,22016,59488
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00173.npz,3328,22144,58841
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00174.npz,3328,22272,56110
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00175.npz,3328,22400,57610
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00176.npz,3328,22528,58895
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00177.npz,3328,22656,57946
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00026_c00178.npz,3328,22784,53902
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00000.npz,3456,0,47556
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00001.npz,3456,128,61422
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00002.npz,3456,256,61811
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00003.npz,3456,384,61629
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00004.npz,3456,512,59719
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00005.npz,3456,640,59743
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00006.npz,3456,768,63450
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00007.npz,3456,896,66364
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00008.npz,3456,1024,65257
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00009.npz,3456,1152,64301
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00010.npz,3456,1280,62389
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00011.npz,3456,1408,59585
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00012.npz,3456,1536,62468
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00013.npz,3456,1664,65124
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00014.npz,3456,1792,62462
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00015.npz,3456,1920,61373
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00016.npz,3456,2048,62874
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00017.npz,3456,2176,61226
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00018.npz,3456,2304,60113
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00019.npz,3456,2432,60678
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00020.npz,3456,2560,60623
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00021.npz,3456,2688,62445
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00022.npz,3456,2816,64910
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00023.npz,3456,2944,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00024.npz,3456,3072,63636
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00025.npz,3456,3200,60281
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00026.npz,3456,3328,59639
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00027.npz,3456,3456,59518
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00028.npz,3456,3584,58689
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00029.npz,3456,3712,60240
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00030.npz,3456,3840,59925
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00031.npz,3456,3968,58250
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00032.npz,3456,4096,59134
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00033.npz,3456,4224,61257
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00034.npz,3456,4352,60805
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00035.npz,3456,4480,60308
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00036.npz,3456,4608,62344
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00037.npz,3456,4736,63169
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00038.npz,3456,4864,64387
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00039.npz,3456,4992,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00040.npz,3456,5120,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00041.npz,3456,5248,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00042.npz,3456,5376,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00043.npz,3456,5504,65281
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00044.npz,3456,5632,61553
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00045.npz,3456,5760,59015
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00046.npz,3456,5888,60002
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00047.npz,3456,6016,59179
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00048.npz,3456,6144,57311
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00049.npz,3456,6272,59612
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00050.npz,3456,6400,62316
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00051.npz,3456,6528,59746
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00052.npz,3456,6656,57962
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00053.npz,3456,6784,59114
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00054.npz,3456,6912,58875
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00055.npz,3456,7040,57672
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00056.npz,3456,7168,56727
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00057.npz,3456,7296,56475
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00058.npz,3456,7424,60481
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00059.npz,3456,7552,64036
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00060.npz,3456,7680,60702
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00061.npz,3456,7808,56888
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00062.npz,3456,7936,60456
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00063.npz,3456,8064,60944
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00064.npz,3456,8192,56911
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00065.npz,3456,8320,55821
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00066.npz,3456,8448,56614
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00067.npz,3456,8576,57716
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00068.npz,3456,8704,58252
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00069.npz,3456,8832,59775
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00070.npz,3456,8960,63306
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00071.npz,3456,9088,67583
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00072.npz,3456,9216,67389
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00073.npz,3456,9344,67406
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00074.npz,3456,9472,67894
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00075.npz,3456,9600,66536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00076.npz,3456,9728,66048
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00077.npz,3456,9856,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00078.npz,3456,9984,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00079.npz,3456,10112,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00080.npz,3456,10240,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00081.npz,3456,10368,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00082.npz,3456,10496,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00083.npz,3456,10624,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00084.npz,3456,10752,65608
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00085.npz,3456,10880,66777
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00086.npz,3456,11008,69183
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00087.npz,3456,11136,69121
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00088.npz,3456,11264,66643
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00089.npz,3456,11392,65795
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00090.npz,3456,11520,62061
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00091.npz,3456,11648,56770
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00092.npz,3456,11776,55386
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00093.npz,3456,11904,55330
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00094.npz,3456,12032,59841
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00095.npz,3456,12160,65914
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00096.npz,3456,12288,66684
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00097.npz,3456,12416,66406
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00098.npz,3456,12544,69987
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00099.npz,3456,12672,71622
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00100.npz,3456,12800,68647
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00101.npz,3456,12928,67673
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00102.npz,3456,13056,67664
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00103.npz,3456,13184,67426
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00104.npz,3456,13312,66666
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00105.npz,3456,13440,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00106.npz,3456,13568,63675
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00107.npz,3456,13696,60484
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00108.npz,3456,13824,57935
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00109.npz,3456,13952,56104
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00110.npz,3456,14080,57887
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00111.npz,3456,14208,58606
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00112.npz,3456,14336,59402
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00113.npz,3456,14464,59017
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00114.npz,3456,14592,57078
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00115.npz,3456,14720,60029
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00116.npz,3456,14848,60446
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00117.npz,3456,14976,62152
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00118.npz,3456,15104,64401
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00119.npz,3456,15232,63762
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00120.npz,3456,15360,61879
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00121.npz,3456,15488,58446
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00122.npz,3456,15616,57161
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00123.npz,3456,15744,57968
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00124.npz,3456,15872,58600
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00125.npz,3456,16000,57098
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00126.npz,3456,16128,56389
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00127.npz,3456,16256,59984
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00128.npz,3456,16384,64333
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00129.npz,3456,16512,64461
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00130.npz,3456,16640,60776
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00131.npz,3456,16768,57341
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00132.npz,3456,16896,58650
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00133.npz,3456,17024,61223
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00134.npz,3456,17152,61843
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00135.npz,3456,17280,63237
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00136.npz,3456,17408,63026
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00137.npz,3456,17536,59834
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00138.npz,3456,17664,57910
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00140.npz,3456,17920,62345
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00141.npz,3456,18048,65446
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00142.npz,3456,18176,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00143.npz,3456,18304,64688
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00144.npz,3456,18432,64450
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00145.npz,3456,18560,62401
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00146.npz,3456,18688,58729
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00147.npz,3456,18816,58508
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00148.npz,3456,18944,60007
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00149.npz,3456,19072,60787
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00150.npz,3456,19200,59483
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00151.npz,3456,19328,59853
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00152.npz,3456,19456,60998
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00153.npz,3456,19584,60091
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00154.npz,3456,19712,60940
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00155.npz,3456,19840,60546
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00156.npz,3456,19968,59980
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00157.npz,3456,20096,59597
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00158.npz,3456,20224,58546
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00159.npz,3456,20352,59129
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00160.npz,3456,20480,62155
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00161.npz,3456,20608,65224
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00162.npz,3456,20736,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00163.npz,3456,20864,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00164.npz,3456,20992,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00165.npz,3456,21120,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00166.npz,3456,21248,65528
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00167.npz,3456,21376,62831
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00168.npz,3456,21504,59690
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00169.npz,3456,21632,58467
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00170.npz,3456,21760,59617
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00171.npz,3456,21888,60457
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00172.npz,3456,22016,61748
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00173.npz,3456,22144,60889
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00174.npz,3456,22272,58147
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00175.npz,3456,22400,60125
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00176.npz,3456,22528,60323
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00177.npz,3456,22656,58979
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00027_c00178.npz,3456,22784,52665
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00000.npz,3584,0,45074
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00001.npz,3584,128,64945
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00002.npz,3584,256,64366
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00003.npz,3584,384,63191
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00004.npz,3584,512,62757
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00005.npz,3584,640,63287
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00006.npz,3584,768,64492
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00007.npz,3584,896,65943
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00008.npz,3584,1024,65442
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00009.npz,3584,1152,64047
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00010.npz,3584,1280,63385
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00011.npz,3584,1408,63541
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00012.npz,3584,1536,64201
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00013.npz,3584,1664,64847
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00014.npz,3584,1792,64906
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00015.npz,3584,1920,64146
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00016.npz,3584,2048,62930
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00017.npz,3584,2176,63036
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00018.npz,3584,2304,64696
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00019.npz,3584,2432,65216
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00020.npz,3584,2560,63834
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00021.npz,3584,2688,63154
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00022.npz,3584,2816,63821
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00023.npz,3584,2944,64821
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00024.npz,3584,3072,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00025.npz,3584,3200,63923
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00026.npz,3584,3328,62942
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00027.npz,3584,3456,63477
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00028.npz,3584,3584,63169
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00029.npz,3584,3712,63138
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00030.npz,3584,3840,63546
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00031.npz,3584,3968,63634
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00032.npz,3584,4096,63423
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00033.npz,3584,4224,63495
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00034.npz,3584,4352,64054
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00035.npz,3584,4480,64484
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00036.npz,3584,4608,63663
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00037.npz,3584,4736,62784
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00038.npz,3584,4864,63510
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00039.npz,3584,4992,64908
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00040.npz,3584,5120,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00041.npz,3584,5248,65536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00042.npz,3584,5376,65331
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00043.npz,3584,5504,64557
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00044.npz,3584,5632,63257
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00045.npz,3584,5760,62648
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00046.npz,3584,5888,63099
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00047.npz,3584,6016,63030
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00048.npz,3584,6144,62643
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00049.npz,3584,6272,62868
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00050.npz,3584,6400,64915
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00051.npz,3584,6528,66228
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00052.npz,3584,6656,66936
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00053.npz,3584,6784,68179
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00054.npz,3584,6912,66396
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00055.npz,3584,7040,63559
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00056.npz,3584,7168,62142
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00057.npz,3584,7296,62403
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00058.npz,3584,7424,63807
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00059.npz,3584,7552,67043
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00060.npz,3584,7680,67762
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00061.npz,3584,7808,65601
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00062.npz,3584,7936,67827
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00063.npz,3584,8064,66536
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00064.npz,3584,8192,62800
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00065.npz,3584,8320,62760
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00066.npz,3584,8448,64270
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00067.npz,3584,8576,66531
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00068.npz,3584,8704,67254
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00069.npz,3584,8832,68239
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00070.npz,3584,8960,66627
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00071.npz,3584,9088,66142
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00072.npz,3584,9216,67026
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00073.npz,3584,9344,66669
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00074.npz,3584,9472,68517
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00075.npz,3584,9600,69443
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00076.npz,3584,9728,67920
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00077.npz,3584,9856,66093
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00078.npz,3584,9984,66105
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00079.npz,3584,10112,66524
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00080.npz,3584,10240,65955
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00081.npz,3584,10368,66158
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00082.npz,3584,10496,67824
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00083.npz,3584,10624,68973
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00084.npz,3584,10752,68506
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00085.npz,3584,10880,68783
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00086.npz,3584,11008,69605
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00087.npz,3584,11136,69434
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00088.npz,3584,11264,67579
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00089.npz,3584,11392,65961
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00090.npz,3584,11520,64041
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00091.npz,3584,11648,62927
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00092.npz,3584,11776,62599
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00093.npz,3584,11904,62584
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00094.npz,3584,12032,65827
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00095.npz,3584,12160,67197
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00096.npz,3584,12288,67096
marius_hills,data/processed/tiles/marius_hills/marius_hills_r00028_c00097.npz,3584,12416,67800
